Time	Channel A	Channel B
(ms)	(V)	(V)

-4.89836590	3.88882100	2.61879300
-4.89820590	3.88882100	2.53944500
-4.89804590	3.88882100	2.61879300
-4.89788590	3.88882100	2.53944500
-4.89772590	3.88882100	2.53944500
-4.89756590	3.88882100	2.61879300
-4.89740590	3.88882100	2.61879300
-4.89724590	3.88882100	2.61879300
-4.89708590	3.84914700	2.61879300
-4.89692590	3.88882100	2.61879300
-4.89676590	3.88882100	2.61879300
-4.89660590	3.88882100	2.53944500
-4.89644590	3.88882100	2.61879300
-4.89628590	3.88882100	2.61879300
-4.89612590	3.88882100	2.61879300
-4.89596590	3.88882100	2.61879300
-4.89580590	3.88882100	2.61879300
-4.89564590	3.88882100	2.61879300
-4.89548590	3.88882100	2.53944500
-4.89532590	3.88882100	2.61879300
-4.89516590	3.88882100	2.53944500
-4.89500590	3.88882100	2.53944500
-4.89484590	3.88882100	2.61879300
-4.89468590	3.88882100	2.61879300
-4.89452590	3.88882100	2.53944500
-4.89436590	3.88882100	2.53944500
-4.89420590	3.88882100	2.61879300
-4.89404590	3.88882100	2.61879300
-4.89388590	3.84914700	2.61879300
-4.89372590	3.88882100	2.53944500
-4.89356590	3.84914700	2.61879300
-4.89340590	3.88882100	2.53944500
-4.89324590	3.88882100	2.61879300
-4.89308590	3.88882100	2.61879300
-4.89292590	3.88882100	2.61879300
-4.89276590	3.88882100	2.61879300
-4.89260590	3.88882100	2.61879300
-4.89244590	3.84914700	2.53944500
-4.89228590	3.88882100	2.61879300
-4.89212590	3.88882100	2.61879300
-4.89196590	3.88882100	2.61879300
-4.89180590	3.88882100	2.61879300
-4.89164590	3.88882100	2.61879300
-4.89148590	3.88882100	2.61879300
-4.89132590	3.88882100	2.61879300
-4.89116590	3.88882100	2.61879300
-4.89100590	3.88882100	2.61879300
-4.89084590	3.88882100	2.61879300
-4.89068590	3.88882100	2.61879300
-4.89052590	3.88882100	2.61879300
-4.89036590	3.88882100	2.61879300
